Date,Time,Currency,Impact,Event Title,Details id,Actual,Forecast,Previous,Hour,Month,DayOfWeek,YearMonth,DayOfMonth
2023-06-11,All Day,AUD,Non-Economic,Bank Holiday,130398,,,,0.0,6,6,2023-06-01,11
2023-06-12,3:00pm,GBP,Low Impact Expected,MPC Member Mann Speaks,134176,,,,3.0,6,0,2023-06-01,12
2023-06-12,12:50am,JPY,Low Impact Expected,PPI y/y,128886,5.1%,5.6%,5.9%,12.0,6,0,2023-06-01,12
2023-06-12,6:58am,JPY,Low Impact Expected,Prelim Machine Tool Orders y/y,129027,-22.2%,,-14.4%,6.0,6,0,2023-06-01,12
2023-06-12,11:45pm,NZD,Low Impact Expected,Visitor Arrivals m/m,130936,-16.9%,,-1.0%,11.0,6,0,2023-06-01,12
2023-06-12,6:01pm,USD,Medium Impact Expected,10-y Bond Auction,132283,3.79|2.4,,3.45|2.4,6.0,6,0,2023-06-01,12
2023-06-12,7:00pm,USD,Low Impact Expected,Federal Budget Balance,130513,-240.3B,-230.0B,176.2B,7.0,6,0,2023-06-01,12
2023-06-13,1:30am,AUD,Low Impact Expected,Westpac Consumer Sentiment,130387,0.2%,,-7.9%,1.0,6,1,2023-06-01,13
2023-06-13,2:30am,AUD,Medium Impact Expected,NAB Business Confidence,131144,-4,,0,2.0,6,1,2023-06-01,13
2023-06-13,9:02am,CNY,Medium Impact Expected,New Loans,131528,1360B,1540B,719B,9.0,6,1,2023-06-01,13
2023-06-13,9:02am,CNY,Low Impact Expected,M2 Money Supply y/y,131527,11.6%,12.0%,12.4%,9.0,6,1,2023-06-01,13
2023-06-13,7:00am,EUR,Low Impact Expected,German Final CPI m/m,132134,-0.1%,-0.1%,-0.1%,7.0,6,1,2023-06-01,13
2023-06-13,9:00am,EUR,Low Impact Expected,Italian Quarterly Unemployment Rate,129245,8.0%,7.8%,7.9%,9.0,6,1,2023-06-01,13
2023-06-13,10:00am,EUR,Medium Impact Expected,German ZEW Economic Sentiment,132089,-8.5,-13.4,-10.7,10.0,6,1,2023-06-01,13
2023-06-13,10:00am,EUR,Low Impact Expected,ZEW Economic Sentiment,132088,-10.0,-12.1,-9.4,10.0,6,1,2023-06-01,13
2023-06-13,7:00am,GBP,High Impact Expected,Claimant Count Change,133471,-13.6K,21.4K,23.4K,7.0,6,1,2023-06-01,13
2023-06-13,7:00am,GBP,Medium Impact Expected,Average Earnings Index 3m/y,133469,6.5%,6.1%,6.1%,7.0,6,1,2023-06-01,13
2023-06-13,7:00am,GBP,Low Impact Expected,Unemployment Rate,133470,3.8%,4.0%,3.9%,7.0,6,1,2023-06-01,13
2023-06-13,10:02am,GBP,Low Impact Expected,10-y Bond Auction,134179,4.35|2.3,,4.24|3.0,10.0,6,1,2023-06-01,13
2023-06-13,2:30pm,GBP,Low Impact Expected,CB Leading Index m/m,133349,-0.5%,,-0.6%,2.0,6,1,2023-06-01,13
2023-06-13,3:00pm,GBP,High Impact Expected,BOE Gov Bailey Speaks,134177,,,,3.0,6,1,2023-06-01,13
2023-06-13,4:00pm,GBP,Low Impact Expected,MPC Member Dhingra Speaks,134189,,,,4.0,6,1,2023-06-01,13
2023-06-13,12:50am,JPY,Low Impact Expected,BSI Manufacturing Index,128795,-0.4,-4.2,-10.5,12.0,6,1,2023-06-01,13
2023-06-13,11:45pm,NZD,Low Impact Expected,Current Account,130924,-5.22B,-6.95B,-10.07B,11.0,6,1,2023-06-01,13
2023-06-13,10:54am,USD,Low Impact Expected,NFIB Small Business Index,130493,89.4,88.5,89.0,10.0,6,1,2023-06-01,13
2023-06-13,1:30pm,USD,High Impact Expected,CPI m/m,129667,0.1%,0.2%,0.4%,1.0,6,1,2023-06-01,13
2023-06-13,1:30pm,USD,High Impact Expected,CPI y/y,129691,4.0%,4.1%,4.9%,1.0,6,1,2023-06-01,13
2023-06-13,1:30pm,USD,High Impact Expected,Core CPI m/m,129679,0.4%,0.4%,0.4%,1.0,6,1,2023-06-01,13
2023-06-13,6:01pm,USD,Low Impact Expected,30-y Bond Auction,132292,3.91|2.5,,3.74|2.4,6.0,6,1,2023-06-01,13
2023-06-14,7:00am,EUR,Low Impact Expected,German WPI m/m,131748,-1.1%,-0.1%,-0.4%,7.0,6,2,2023-06-01,14
2023-06-14,10:00am,EUR,Low Impact Expected,Industrial Production m/m,132707,1.0%,0.8%,-3.8%,10.0,6,2,2023-06-01,14
2023-06-14,10:33am,EUR,Low Impact Expected,German 10-y Bond Auction,131676,2.43|1.9,,2.31|2.3,10.0,6,2,2023-06-01,14
2023-06-14,7:00am,GBP,High Impact Expected,GDP m/m,133521,0.2%,0.2%,-0.3%,7.0,6,2,2023-06-01,14
2023-06-14,7:00am,GBP,Low Impact Expected,Construction Output m/m,133526,-0.6%,0.0%,0.2%,7.0,6,2,2023-06-01,14
2023-06-14,7:00am,GBP,Low Impact Expected,Goods Trade Balance,133525,-15.0B,-16.5B,-16.4B,7.0,6,2,2023-06-01,14
2023-06-14,7:00am,GBP,Low Impact Expected,Index of Services 3m/3m,133522,-0.1%,-0.1%,0.1%,7.0,6,2,2023-06-01,14
2023-06-14,7:00am,GBP,Low Impact Expected,Industrial Production m/m,133523,-0.3%,-0.1%,0.7%,7.0,6,2,2023-06-01,14
2023-06-14,7:00am,GBP,Low Impact Expected,Manufacturing Production m/m,133524,-0.3%,-0.1%,0.7%,7.0,6,2,2023-06-01,14
2023-06-14,12:15pm,GBP,Low Impact Expected,NIESR GDP Estimate,133337,0.0%,,0.1%,12.0,6,2,2023-06-01,14
2023-06-14,1:00am,NZD,Low Impact Expected,FPI m/m,130976,0.3%,,0.5%,1.0,6,2,2023-06-01,14
2023-06-14,11:45pm,NZD,High Impact Expected,GDP q/q,130908,-0.1%,-0.1%,-0.7%,11.0,6,2,2023-06-01,14
2023-06-14,1:30pm,USD,High Impact Expected,Core PPI m/m,129708,0.2%,0.2%,0.2%,1.0,6,2,2023-06-01,14
2023-06-14,1:30pm,USD,High Impact Expected,PPI m/m,129709,-0.3%,-0.1%,0.2%,1.0,6,2,2023-06-01,14
2023-06-14,3:30pm,USD,Low Impact Expected,Crude Oil Inventories,129421,7.9M,-1.3M,-0.5M,3.0,6,2,2023-06-01,14
2023-06-14,7:00pm,USD,High Impact Expected,FOMC Economic Projections,128410,,,,7.0,6,2,2023-06-01,14
2023-06-14,7:00pm,USD,High Impact Expected,FOMC Statement,128404,,,,7.0,6,2,2023-06-01,14
2023-06-14,7:00pm,USD,High Impact Expected,Federal Funds Rate,128396,5.25%,5.25%,5.25%,7.0,6,2,2023-06-01,14
2023-06-14,7:30pm,USD,High Impact Expected,FOMC Press Conference,128416,,,,7.0,6,2,2023-06-01,14
2023-06-15,2:00am,AUD,Low Impact Expected,MI Inflation Expectations,130375,5.2%,,5.0%,2.0,6,3,2023-06-01,15
2023-06-15,2:30am,AUD,High Impact Expected,Employment Change,131057,75.9K,18.6K,-4.0K,2.0,6,3,2023-06-01,15
2023-06-15,2:30am,AUD,High Impact Expected,Unemployment Rate,131056,3.6%,3.7%,3.7%,2.0,6,3,2023-06-01,15
2023-06-15,2:30am,AUD,Low Impact Expected,RBA Bulletin,130273,,,,2.0,6,3,2023-06-01,15
2023-06-15,1:13pm,CAD,Low Impact Expected,Housing Starts,132859,202K,239K,261K,1.0,6,3,2023-06-01,15
2023-06-15,1:30pm,CAD,Low Impact Expected,Manufacturing Sales m/m,132578,0.3%,-0.2%,0.8%,1.0,6,3,2023-06-01,15
2023-06-15,7:30am,CHF,Low Impact Expected,PPI m/m,131408,-0.3%,0.1%,0.2%,7.0,6,3,2023-06-01,15
2023-06-15,8:00am,CHF,Low Impact Expected,SECO Economic Forecasts,129625,,,,8.0,6,3,2023-06-01,15
2023-06-15,3:00am,CNY,High Impact Expected,Industrial Production y/y,131619,3.5%,3.5%,5.6%,3.0,6,3,2023-06-01,15
2023-06-15,3:00am,CNY,Medium Impact Expected,Retail Sales y/y,131622,12.7%,13.7%,18.4%,3.0,6,3,2023-06-01,15
2023-06-15,3:00am,CNY,Low Impact Expected,Fixed Asset Investment ytd/y,131618,4.0%,4.4%,4.7%,3.0,6,3,2023-06-01,15
2023-06-15,3:00am,CNY,Low Impact Expected,NBS Press Conference,131620,,,,3.0,6,3,2023-06-01,15
2023-06-15,3:00am,CNY,Low Impact Expected,Unemployment Rate,131621,5.2%,5.2%,5.2%,3.0,6,3,2023-06-01,15
2023-06-15,10:54am,CNY,Low Impact Expected,Foreign Direct Investment ytd/y,131570,0.1%,,2.2%,10.0,6,3,2023-06-01,15
2023-06-15,All Day,EUR,Low Impact Expected,Eurogroup Meetings,132198,,,,0.0,6,3,2023-06-01,15
2023-06-15,7:45am,EUR,Low Impact Expected,French Final CPI m/m,131932,-0.1%,-0.1%,-0.1%,7.0,6,3,2023-06-01,15
2023-06-15,8:00am,EUR,Low Impact Expected,German Buba President Nagel Speaks,134186,,,,8.0,6,3,2023-06-01,15
2023-06-15,10:00am,EUR,Low Impact Expected,Trade Balance,132731,-7.1B,16.8B,14.0B,10.0,6,3,2023-06-01,15
2023-06-15,1:15pm,EUR,High Impact Expected,Main Refinancing Rate,132444,4.00%,4.00%,3.75%,1.0,6,3,2023-06-01,15
2023-06-15,1:15pm,EUR,High Impact Expected,Monetary Policy Statement,132445,,,,1.0,6,3,2023-06-01,15
2023-06-15,1:45pm,EUR,High Impact Expected,ECB Press Conference,132446,,,,1.0,6,3,2023-06-01,15
2023-06-15,4:35pm,GBP,Low Impact Expected,MPC Member Cunliffe Speaks,134178,,,,4.0,6,3,2023-06-01,15
2023-06-15,12:50am,JPY,Low Impact Expected,Core Machinery Orders m/m,128937,5.5%,3.1%,-3.9%,12.0,6,3,2023-06-01,15
2023-06-15,12:50am,JPY,Low Impact Expected,Trade Balance,129010,-0.78T,-0.81T,-1.04T,12.0,6,3,2023-06-01,15
2023-06-15,5:30am,JPY,Low Impact Expected,Tertiary Industry Activity m/m,129023,1.2%,0.5%,-1.5%,5.0,6,3,2023-06-01,15
2023-06-15,11:30pm,NZD,Low Impact Expected,BusinessNZ Manufacturing Index,131223,48.9,,48.8,11.0,6,3,2023-06-01,15
2023-06-15,1:30pm,USD,High Impact Expected,Core Retail Sales m/m,129861,0.1%,0.1%,0.4%,1.0,6,3,2023-06-01,15
2023-06-15,1:30pm,USD,High Impact Expected,Empire State Manufacturing Index,130045,6.6,-15.0,-31.8,1.0,6,3,2023-06-01,15
2023-06-15,1:30pm,USD,High Impact Expected,Retail Sales m/m,129862,0.3%,-0.2%,0.4%,1.0,6,3,2023-06-01,15
2023-06-15,1:30pm,USD,High Impact Expected,Unemployment Claims,130223,262K,246K,262K,1.0,6,3,2023-06-01,15
2023-06-15,1:30pm,USD,Medium Impact Expected,Philly Fed Manufacturing Index,130109,-13.7,-13.9,-10.4,1.0,6,3,2023-06-01,15
2023-06-15,1:30pm,USD,Low Impact Expected,Import Prices m/m,129651,-0.6%,-0.5%,0.3%,1.0,6,3,2023-06-01,15
2023-06-15,2:15pm,USD,Medium Impact Expected,Industrial Production m/m,129591,-0.2%,0.1%,0.5%,2.0,6,3,2023-06-01,15
2023-06-15,2:15pm,USD,Low Impact Expected,Capacity Utilization Rate,129604,79.6%,79.7%,79.8%,2.0,6,3,2023-06-01,15
2023-06-15,3:00pm,USD,Low Impact Expected,Business Inventories m/m,131275,0.2%,0.2%,-0.2%,3.0,6,3,2023-06-01,15
2023-06-15,3:30pm,USD,Low Impact Expected,Natural Gas Storage,128450,84B,97B,104B,3.0,6,3,2023-06-01,15
2023-06-15,9:00pm,USD,Low Impact Expected,TIC Long-Term Purchases,131302,127.8B,78.7B,205.6B,9.0,6,3,2023-06-01,15
2023-06-16,1:30pm,CAD,Low Impact Expected,Foreign Securities Purchases,132546,13.52B,,-19.72B,1.0,6,4,2023-06-01,16
2023-06-16,1:30pm,CAD,Low Impact Expected,Wholesale Sales m/m,132380,-1.4%,1.4%,46.0%,1.0,6,4,2023-06-01,16
2023-06-16,All Day,EUR,Low Impact Expected,ECOFIN Meetings,132210,,,,0.0,6,4,2023-06-01,16
2023-06-16,8:00am,EUR,Low Impact Expected,German Buba President Nagel Speaks,134190,,,,8.0,6,4,2023-06-01,16
2023-06-16,10:00am,EUR,Low Impact Expected,Final CPI y/y,132663,6.1%,6.1%,6.1%,10.0,6,4,2023-06-01,16
2023-06-16,10:00am,EUR,Low Impact Expected,Final Core CPI y/y,132664,5.3%,5.3%,5.3%,10.0,6,4,2023-06-01,16
2023-06-16,10:00am,EUR,Low Impact Expected,Italian Trade Balance,129304,0.32B,3.29B,7.62B,10.0,6,4,2023-06-01,16
2023-06-16,9:30am,GBP,Low Impact Expected,Consumer Inflation Expectations,133268,3.5%,,3.9%,9.0,6,4,2023-06-01,16
2023-06-16,3:47am,JPY,High Impact Expected,Monetary Policy Statement,128150,,,,3.0,6,4,2023-06-01,16
2023-06-16,3:47am,JPY,Medium Impact Expected,BOJ Policy Rate,128149,-0.10%,-0.10%,-0.10%,3.0,6,4,2023-06-01,16
2023-06-16,7:30am,JPY,High Impact Expected,BOJ Press Conference,128151,,,,7.0,6,4,2023-06-01,16
2023-06-16,12:45pm,USD,Medium Impact Expected,FOMC Member Waller Speaks,134188,,,,12.0,6,4,2023-06-01,16
2023-06-16,3:00pm,USD,High Impact Expected,Prelim UoM Consumer Sentiment,130423,63.9,60.1,59.2,3.0,6,4,2023-06-01,16
2023-06-16,3:00pm,USD,Medium Impact Expected,Prelim UoM Inflation Expectations,130424,3.3%,,4.2%,3.0,6,4,2023-06-01,16
2023-06-16,4:00pm,USD,Low Impact Expected,Fed Monetary Policy Report,132278,,,,4.0,6,4,2023-06-01,16
2023-06-16,7:00pm,USD,High Impact Expected,Treasury Currency Report,131309,,,,7.0,6,4,2023-06-01,16
2023-06-18,11:30pm,NZD,Low Impact Expected,BusinessNZ Services Index,131235,53.3,,50.1,11.0,6,6,2023-06-01,18
2023-06-19,1:30pm,CAD,Low Impact Expected,IPPI m/m,132608,-1.0%,-0.3%,-0.6%,1.0,6,0,2023-06-01,19
2023-06-19,1:30pm,CAD,Low Impact Expected,RMPI m/m,132607,-4.9%,1.7%,1.8%,1.0,6,0,2023-06-01,19
2023-06-19,12:01am,GBP,Low Impact Expected,Rightmove HPI m/m,133290,0.0%,,1.8%,12.0,6,0,2023-06-01,19
2023-06-19,8:23pm,NZD,Low Impact Expected,Westpac Consumer Sentiment,131243,83.1,,77.7,8.0,6,0,2023-06-01,19
2023-06-19,All Day,USD,Non-Economic,Bank Holiday,129997,,,,0.0,6,0,2023-06-01,19
2023-06-19,3:00pm,USD,Low Impact Expected,NAHB Housing Market Index,132259,55,51,50,3.0,6,0,2023-06-01,19
2023-06-20,2:30am,AUD,Medium Impact Expected,Monetary Policy Meeting Minutes,130308,,,,2.0,6,1,2023-06-01,20
2023-06-20,2:35am,AUD,Low Impact Expected,RBA Assist Gov Kent Speaks,134193,,,,2.0,6,1,2023-06-01,20
2023-06-20,4:15am,AUD,Low Impact Expected,RBA Deputy Gov Bullock Speaks,134194,,,,4.0,6,1,2023-06-01,20
2023-06-20,3:30pm,AUD,Low Impact Expected,CB Leading Index m/m,131095,-0.2%,,-0.2%,3.0,6,1,2023-06-01,20
2023-06-20,7:00am,CHF,Low Impact Expected,Trade Balance,131360,5.48B,3.45B,2.56B,7.0,6,1,2023-06-01,20
2023-06-20,7:00am,EUR,Low Impact Expected,German PPI m/m,132135,-1.4%,-0.7%,0.3%,7.0,6,1,2023-06-01,20
2023-06-20,9:02am,EUR,Low Impact Expected,Current Account,132634,3.6B,27.3B,31.2B,9.0,6,1,2023-06-01,20
2023-06-20,5:30am,JPY,Low Impact Expected,Revised Industrial Production m/m,128995,0.7%,-0.4%,-0.4%,5.0,6,1,2023-06-01,20
2023-06-20,4:16pm,NZD,Low Impact Expected,GDT Price Index,128742,0.0%,,-0.9%,4.0,6,1,2023-06-01,20
2023-06-20,1:30pm,USD,Low Impact Expected,Building Permits,129946,1.49M,1.42M,1.42M,1.0,6,1,2023-06-01,20
2023-06-20,1:30pm,USD,Low Impact Expected,Housing Starts,129945,1.63M,1.40M,1.34M,1.0,6,1,2023-06-01,20
2023-06-20,4:45pm,USD,Low Impact Expected,FOMC Member Williams Speaks,134195,,,,4.0,6,1,2023-06-01,20
2023-06-21,1:30am,AUD,Low Impact Expected,MI Leading Index m/m,131160,-0.3%,,0.0%,1.0,6,2,2023-06-01,21
2023-06-21,1:30pm,CAD,Medium Impact Expected,Core Retail Sales m/m,132841,1.3%,0.5%,-0.4%,1.0,6,2,2023-06-01,21
2023-06-21,1:30pm,CAD,Medium Impact Expected,Retail Sales m/m,132840,1.1%,0.4%,-1.5%,1.0,6,2,2023-06-01,21
2023-06-21,1:30pm,CAD,Low Impact Expected,NHPI m/m,132871,0.1%,0.0%,-0.1%,1.0,6,2,2023-06-01,21
2023-06-21,6:30pm,CAD,Low Impact Expected,BOC Summary of Deliberations,133864,,,,6.0,6,2,2023-06-01,21
2023-06-21,10:38am,EUR,Low Impact Expected,German 30-y Bond Auction,131688,2.37|2.3,,2.53|2.0,10.0,6,2,2023-06-01,21
2023-06-21,2:45pm,EUR,Low Impact Expected,German Buba President Nagel Speaks,134200,,,,2.0,6,2,2023-06-01,21
2023-06-21,7:00am,GBP,Low Impact Expected,PPI Input m/m,133414,-1.5%,-0.5%,0.1%,7.0,6,2,2023-06-01,21
2023-06-21,7:00am,GBP,Low Impact Expected,PPI Output m/m,133415,-0.5%,-0.1%,-0.2%,7.0,6,2,2023-06-01,21
2023-06-21,7:02am,GBP,High Impact Expected,CPI y/y,133413,8.7%,8.4%,8.7%,7.0,6,2,2023-06-01,21
2023-06-21,7:02am,GBP,Low Impact Expected,Core CPI y/y,133412,7.1%,6.8%,6.8%,7.0,6,2,2023-06-01,21
2023-06-21,7:02am,GBP,Low Impact Expected,Public Sector Net Borrowing,133580,19.2B,19.9B,22.0B,7.0,6,2,2023-06-01,21
2023-06-21,7:02am,GBP,Low Impact Expected,RPI y/y,133416,11.3%,11.2%,11.4%,7.0,6,2,2023-06-01,21
2023-06-21,9:30am,GBP,Low Impact Expected,HPI y/y,133417,3.5%,2.6%,4.1%,9.0,6,2,2023-06-01,21
2023-06-21,11:00am,GBP,Low Impact Expected,CBI Industrial Order Expectations,132912,-15,-18,-17,11.0,6,2,2023-06-01,21
2023-06-21,12:50am,JPY,Low Impact Expected,Monetary Policy Meeting Minutes,128126,,,,12.0,6,2,2023-06-01,21
2023-06-21,11:45pm,NZD,Low Impact Expected,Trade Balance,130916,46M,350M,236M,11.0,6,2,2023-06-01,21
2023-06-21,3:00pm,USD,High Impact Expected,Fed Chair Powell Testifies,134196,,,,3.0,6,2,2023-06-01,21
2023-06-21,3:00pm,USD,Low Impact Expected,FOMC Member Cook Speaks,134203,,,,3.0,6,2,2023-06-01,21
2023-06-21,3:00pm,USD,Low Impact Expected,FOMC Member Jefferson Speaks,134204,,,,3.0,6,2,2023-06-01,21
2023-06-21,5:40pm,USD,Low Impact Expected,FOMC Member Goolsbee Speaks,134198,,,,5.0,6,2,2023-06-01,21
2023-06-22,5:30am,CHF,Low Impact Expected,SNB Financial Stability Report,129638,,,,5.0,6,3,2023-06-01,22
2023-06-22,8:30am,CHF,High Impact Expected,SNB Monetary Policy Assessment,131314,,,,8.0,6,3,2023-06-01,22
2023-06-22,8:30am,CHF,High Impact Expected,SNB Policy Rate,131315,1.75%,1.75%,1.50%,8.0,6,3,2023-06-01,22
2023-06-22,9:00am,CHF,High Impact Expected,SNB Press Conference,131316,,,,9.0,6,3,2023-06-01,22
2023-06-22,All Day,CNY,Non-Economic,Bank Holiday,133707,,,,0.0,6,3,2023-06-01,22
2023-06-22,1:05pm,EUR,Low Impact Expected,German Buba President Nagel Speaks,134201,,,,1.0,6,3,2023-06-01,22
2023-06-22,3:00pm,EUR,Low Impact Expected,Consumer Confidence,132176,-16,-17,-17,3.0,6,3,2023-06-01,22
2023-06-22,12:00pm,GBP,High Impact Expected,MPC Official Bank Rate Votes,133238,7-0-2,7-0-2,7-0-2,12.0,6,3,2023-06-01,22
2023-06-22,12:00pm,GBP,High Impact Expected,Monetary Policy Summary,133236,,,,12.0,6,3,2023-06-01,22
2023-06-22,12:00pm,GBP,High Impact Expected,Official Bank Rate,133237,5.00%,4.75%,4.50%,12.0,6,3,2023-06-01,22
2023-06-22,12:00pm,GBP,Low Impact Expected,BOE Inflation Letter,133670,,,,12.0,6,3,2023-06-01,22
2023-06-22,12:15pm,GBP,High Impact Expected,BOE Gov Bailey Speaks,134224,,,,12.0,6,3,2023-06-01,22
2023-06-22,4:00am,NZD,Low Impact Expected,Credit Card Spending y/y,131199,3.3%,,11.0%,4.0,6,3,2023-06-01,22
2023-06-22,9:00am,USD,Medium Impact Expected,FOMC Member Waller Speaks,134205,,,,9.0,6,3,2023-06-01,22
2023-06-22,1:30pm,USD,High Impact Expected,Unemployment Claims,130224,264K,261K,264K,1.0,6,3,2023-06-01,22
2023-06-22,1:30pm,USD,Low Impact Expected,Current Account,129775,-219B,-214B,-216B,1.0,6,3,2023-06-01,22
2023-06-22,2:55pm,USD,Low Impact Expected,FOMC Member Bowman Speaks,134206,,,,2.0,6,3,2023-06-01,22
2023-06-22,3:00pm,USD,High Impact Expected,Fed Chair Powell Testifies,134197,,,,3.0,6,3,2023-06-01,22
2023-06-22,3:00pm,USD,Medium Impact Expected,Existing Home Sales,131263,4.30M,4.25M,4.29M,3.0,6,3,2023-06-01,22
2023-06-22,3:00pm,USD,Low Impact Expected,CB Leading Index m/m,131431,-0.7%,-0.8%,-0.6%,3.0,6,3,2023-06-01,22
2023-06-22,3:30pm,USD,Low Impact Expected,Natural Gas Storage,128451,95B,89B,84B,3.0,6,3,2023-06-01,22
2023-06-22,4:00pm,USD,Low Impact Expected,Crude Oil Inventories,129423,-3.8M,0.3M,7.9M,4.0,6,3,2023-06-01,22
2023-06-23,12:00am,AUD,Low Impact Expected,Flash Manufacturing PMI,131828,48.6,,48.4,12.0,6,4,2023-06-01,23
2023-06-23,12:00am,AUD,Low Impact Expected,Flash Services PMI,131840,50.7,,52.1,12.0,6,4,2023-06-01,23
2023-06-23,All Day,CNY,Non-Economic,Bank Holiday,133708,,,,0.0,6,4,2023-06-01,23
2023-06-23,7:45am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,134219,,,,7.0,6,4,2023-06-01,23
2023-06-23,8:15am,EUR,High Impact Expected,French Flash Manufacturing PMI,131985,45.5,45.4,45.7,8.0,6,4,2023-06-01,23
2023-06-23,8:15am,EUR,High Impact Expected,French Flash Services PMI,131997,48.0,52.2,52.5,8.0,6,4,2023-06-01,23
2023-06-23,8:30am,EUR,High Impact Expected,German Flash Manufacturing PMI,132008,41.0,43.6,43.2,8.0,6,4,2023-06-01,23
2023-06-23,8:30am,EUR,High Impact Expected,German Flash Services PMI,132024,54.1,56.3,57.2,8.0,6,4,2023-06-01,23
2023-06-23,9:00am,EUR,Medium Impact Expected,Flash Manufacturing PMI,132036,43.6,44.8,44.8,9.0,6,4,2023-06-01,23
2023-06-23,9:00am,EUR,Medium Impact Expected,Flash Services PMI,132053,52.4,54.4,55.1,9.0,6,4,2023-06-01,23
2023-06-23,1:59pm,EUR,Low Impact Expected,Belgian NBB Business Climate,133952,-12.1,-10.3,-9.2,1.0,6,4,2023-06-01,23
2023-06-23,12:01am,GBP,Low Impact Expected,GfK Consumer Confidence,133277,-24,-26,-27,12.0,6,4,2023-06-01,23
2023-06-23,7:00am,GBP,Medium Impact Expected,Retail Sales m/m,133568,0.3%,-0.2%,0.5%,7.0,6,4,2023-06-01,23
2023-06-23,9:30am,GBP,High Impact Expected,Flash Manufacturing PMI,132052,46.2,46.9,47.1,9.0,6,4,2023-06-01,23
2023-06-23,9:30am,GBP,High Impact Expected,Flash Services PMI,132070,53.7,54.8,55.2,9.0,6,4,2023-06-01,23
2023-06-23,12:30am,JPY,Low Impact Expected,National Core CPI y/y,128849,3.2%,3.1%,3.4%,12.0,6,4,2023-06-01,23
2023-06-23,1:30am,JPY,Low Impact Expected,Flash Manufacturing PMI,128825,49.8,50.2,50.6,1.0,6,4,2023-06-01,23
2023-06-23,2:45pm,USD,High Impact Expected,Flash Manufacturing PMI,132234,46.3,48.6,48.4,2.0,6,4,2023-06-01,23
2023-06-23,2:45pm,USD,High Impact Expected,Flash Services PMI,132247,54.1,53.9,54.9,2.0,6,4,2023-06-01,23
2023-06-25,2:45pm,USD,Low Impact Expected,FOMC Member Williams Speaks,134220,,,,2.0,6,6,2023-06-01,25
2023-06-26,9:50am,CHF,Medium Impact Expected,SNB Chairman Jordan Speaks,134222,,,,9.0,6,0,2023-06-01,26
2023-06-26,3:25pm,CHF,Low Impact Expected,Gov Board Member Maechler Speaks,134223,,,,3.0,6,0,2023-06-01,26
2023-06-26,9:00am,EUR,Medium Impact Expected,German ifo Business Climate,131701,88.5,90.7,91.5,9.0,6,0,2023-06-01,26
2023-06-26,11:00am,EUR,Low Impact Expected,German Buba Monthly Report,131712,,,,11.0,6,0,2023-06-01,26
2023-06-26,6:30pm,EUR,Medium Impact Expected,ECB President Lagarde Speaks,134209,,,,6.0,6,0,2023-06-01,26
2023-06-26,11:00am,GBP,Low Impact Expected,CBI Realized Sales,132900,-9,-6,-10,11.0,6,0,2023-06-01,26
2023-06-26,12:50am,JPY,Low Impact Expected,BOJ Summary of Opinions,128134,,,,12.0,6,0,2023-06-01,26
2023-06-26,12:50am,JPY,Low Impact Expected,SPPI y/y,128892,1.6%,1.8%,1.6%,12.0,6,0,2023-06-01,26
2023-06-27,10:30am,CAD,Low Impact Expected,Gov Council Member Kozicki Speaks,134208,,,,10.0,6,1,2023-06-01,27
2023-06-27,1:30pm,CAD,High Impact Expected,CPI m/m,132332,0.4%,0.4%,0.7%,1.0,6,1,2023-06-01,27
2023-06-27,1:30pm,CAD,High Impact Expected,Median CPI y/y,132328,3.9%,4.0%,4.3%,1.0,6,1,2023-06-01,27
2023-06-27,1:30pm,CAD,High Impact Expected,Trimmed CPI y/y,132329,3.8%,3.9%,4.2%,1.0,6,1,2023-06-01,27
2023-06-27,1:30pm,CAD,Medium Impact Expected,Common CPI y/y,132330,5.2%,5.4%,5.7%,1.0,6,1,2023-06-01,27
2023-06-27,1:32pm,CAD,Low Impact Expected,Core CPI m/m,132331,0.4%,,0.5%,1.0,6,1,2023-06-01,27
2023-06-27,2:00pm,CNY,Low Impact Expected,CB Leading Index m/m,131589,-0.1%,,-0.6%,2.0,6,1,2023-06-01,27
2023-06-27,9:00am,EUR,Medium Impact Expected,ECB President Lagarde Speaks,134225,,,,9.0,6,1,2023-06-01,27
2023-06-27,12:01am,GBP,Low Impact Expected,BRC Shop Price Index y/y,133373,8.4%,,9.0%,12.0,6,1,2023-06-01,27
2023-06-27,9:15am,GBP,Low Impact Expected,MPC Member Dhingra Speaks,134217,,,,9.0,6,1,2023-06-01,27
2023-06-27,9:30am,GBP,Low Impact Expected,MPC Member Tenreyro Speaks,134210,,,,9.0,6,1,2023-06-01,27
2023-06-27,5:59am,JPY,Low Impact Expected,BOJ Core CPI y/y,128861,3.1%,3.1%,3.0%,5.0,6,1,2023-06-01,27
2023-06-27,1:30pm,USD,Medium Impact Expected,Core Durable Goods Orders m/m,129885,0.6%,0.0%,-0.3%,1.0,6,1,2023-06-01,27
2023-06-27,1:30pm,USD,Medium Impact Expected,Durable Goods Orders m/m,129886,1.7%,-0.8%,1.2%,1.0,6,1,2023-06-01,27
2023-06-27,2:00pm,USD,Low Impact Expected,HPI m/m,129579,0.7%,0.5%,0.5%,2.0,6,1,2023-06-01,27
2023-06-27,2:00pm,USD,Low Impact Expected,S&P/CS Composite-20 HPI y/y,130033,-1.7%,-2.5%,-1.1%,2.0,6,1,2023-06-01,27
